,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,formula,target
18425,18425,18425,18425,18425,18425,18425,18425,18425,18425,18425,18425,RbBa4Sb3O,40
18426,18426,18426,18426,18426,18426,18426,18426,18426,18426,18426,18426,NeSc,45
18427,18427,18427,18427,18427,18427,18427,18427,18427,18427,18427,18427,VAg2PO6,25
18428,18428,18428,18428,18428,18428,18428,18428,18428,18428,18428,18428,K4Nb11Al2O20F,25
18429,18429,18429,18429,18429,18429,18429,18429,18429,18429,18429,18429,ThAlCo,70
18430,18430,18430,18430,18430,18430,18430,18430,18430,18430,18430,18430,BeCoP2,95
18431,18431,18431,18431,18431,18431,18431,18431,18431,18431,18431,18431,TmTi2Ga4,70
18432,18432,18432,18432,18432,18432,18432,18432,18432,18432,18432,18432,Zr2TcNi,60
18433,18433,18433,18433,18433,18433,18433,18433,18433,18433,18433,18433,SmGePd2,45
18434,18434,18434,18434,18434,18434,18434,18434,18434,18434,18434,18434,Zn3Co2O7,35
18435,18435,18435,18435,18435,18435,18435,18435,18435,18435,18435,18435,Fe2AsAu,45
18436,18436,18436,18436,18436,18436,18436,18436,18436,18436,18436,18436,AlCdO,40
18437,18437,18437,18437,18437,18437,18437,18437,18437,18437,18437,18437,Li4Nb2V3Cu3O16,20
18438,18438,18438,18438,18438,18438,18438,18438,18438,18438,18438,18438,RhPb2,65
18439,18439,18439,18439,18439,18439,18439,18439,18439,18439,18439,18439,CrP3,40
18440,18440,18440,18440,18440,18440,18440,18440,18440,18440,18440,18440,U2InNi2,35
18441,18441,18441,18441,18441,18441,18441,18441,18441,18441,18441,18441,Sr3CoN3,45
18442,18442,18442,18442,18442,18442,18442,18442,18442,18442,18442,18442,Tb7CoI12,30
18443,18443,18443,18443,18443,18443,18443,18443,18443,18443,18443,18443,Be2InPb,110
18444,18444,18444,18444,18444,18444,18444,18444,18444,18444,18444,18444,NaMo2As,55
18445,18445,18445,18445,18445,18445,18445,18445,18445,18445,18445,18445,MnZn,45
18446,18446,18446,18446,18446,18446,18446,18446,18446,18446,18446,18446,Ba2ZnIn,55
18447,18447,18447,18447,18447,18447,18447,18447,18447,18447,18447,18447,NaBe2Ge,70
18448,18448,18448,18448,18448,18448,18448,18448,18448,18448,18448,18448,La6Ti2S8O5,30
18449,18449,18449,18449,18449,18449,18449,18449,18449,18449,18449,18449,Yb2V2O7,40
18450,18450,18450,18450,18450,18450,18450,18450,18450,18450,18450,18450,PuAl2,40
18451,18451,18451,18451,18451,18451,18451,18451,18451,18451,18451,18451,Ag2Cl,45
18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,18452,BeV3,55
18453,18453,18453,18453,18453,18453,18453,18453,18453,18453,18453,18453,Zr2AgN3,30
18454,18454,18454,18454,18454,18454,18454,18454,18454,18454,18454,18454,TiIN,70
18455,18455,18455,18455,18455,18455,18455,18455,18455,18455,18455,18455,VSb,75
18456,18456,18456,18456,18456,18456,18456,18456,18456,18456,18456,18456,Li4Fe3Co5O16,35
18457,18457,18457,18457,18457,18457,18457,18457,18457,18457,18457,18457,SmPt,50
18458,18458,18458,18458,18458,18458,18458,18458,18458,18458,18458,18458,Tl6S,50
18459,18459,18459,18459,18459,18459,18459,18459,18459,18459,18459,18459,VOF,55
18460,18460,18460,18460,18460,18460,18460,18460,18460,18460,18460,18460,KBa4Mo,50
18461,18461,18461,18461,18461,18461,18461,18461,18461,18461,18461,18461,LiAlB14,25
18462,18462,18462,18462,18462,18462,18462,18462,18462,18462,18462,18462,La2Co3,55
18463,18463,18463,18463,18463,18463,18463,18463,18463,18463,18463,18463,LiAlPd2,70
18464,18464,18464,18464,18464,18464,18464,18464,18464,18464,18464,18464,AlAg2O2,30
18465,18465,18465,18465,18465,18465,18465,18465,18465,18465,18465,18465,NaCdHg2,85
18466,18466,18466,18466,18466,18466,18466,18466,18466,18466,18466,18466,PmSb5,65
18467,18467,18467,18467,18467,18467,18467,18467,18467,18467,18467,18467,HoLuAu2,70
18468,18468,18468,18468,18468,18468,18468,18468,18468,18468,18468,18468,Tl2VS2O10,30
18469,18469,18469,18469,18469,18469,18469,18469,18469,18469,18469,18469,SiH2O,55
18470,18470,18470,18470,18470,18470,18470,18470,18470,18470,18470,18470,InFeCo2,35
18471,18471,18471,18471,18471,18471,18471,18471,18471,18471,18471,18471,BeNb2Ir,70
18472,18472,18472,18472,18472,18472,18472,18472,18472,18472,18472,18472,W3O10,25
18473,18473,18473,18473,18473,18473,18473,18473,18473,18473,18473,18473,SrSb2Ru2,45
18474,18474,18474,18474,18474,18474,18474,18474,18474,18474,18474,18474,DySiRu,55
18475,18475,18475,18475,18475,18475,18475,18475,18475,18475,18475,18475,BaSiNi2,70
18476,18476,18476,18476,18476,18476,18476,18476,18476,18476,18476,18476,TlNiF,50
18477,18477,18477,18477,18477,18477,18477,18477,18477,18477,18477,18477,SnH6C4O4,20
18478,18478,18478,18478,18478,18478,18478,18478,18478,18478,18478,18478,GeSbAu,50
18479,18479,18479,18479,18479,18479,18479,18479,18479,18479,18479,18479,Tm4InNi2Ge4,60
18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,18480,Ba4TiIn,75
18481,18481,18481,18481,18481,18481,18481,18481,18481,18481,18481,18481,LiFeCoO4,40
18482,18482,18482,18482,18482,18482,18482,18482,18482,18482,18482,18482,YbCeCd2,25
18483,18483,18483,18483,18483,18483,18483,18483,18483,18483,18483,18483,Y2CdPd,70
18484,18484,18484,18484,18484,18484,18484,18484,18484,18484,18484,18484,NaTmO2,25
18485,18485,18485,18485,18485,18485,18485,18485,18485,18485,18485,18485,SbI2F6,25
18486,18486,18486,18486,18486,18486,18486,18486,18486,18486,18486,18486,Nd2InPd2,50
18487,18487,18487,18487,18487,18487,18487,18487,18487,18487,18487,18487,NeMo,90
18488,18488,18488,18488,18488,18488,18488,18488,18488,18488,18488,18488,SbO2F,25
18489,18489,18489,18489,18489,18489,18489,18489,18489,18489,18489,18489,Nd3InC,40
18490,18490,18490,18490,18490,18490,18490,18490,18490,18490,18490,18490,KMnO3,50
18491,18491,18491,18491,18491,18491,18491,18491,18491,18491,18491,18491,FeMo6Rh3N2,40
18492,18492,18492,18492,18492,18492,18492,18492,18492,18492,18492,18492,Na6SbO5,40
18493,18493,18493,18493,18493,18493,18493,18493,18493,18493,18493,18493,NaNdS2,35
18494,18494,18494,18494,18494,18494,18494,18494,18494,18494,18494,18494,ZrBeGe,50
18495,18495,18495,18495,18495,18495,18495,18495,18495,18495,18495,18495,NdAsSe,80
18496,18496,18496,18496,18496,18496,18496,18496,18496,18496,18496,18496,SrLaGa3O7,20
18497,18497,18497,18497,18497,18497,18497,18497,18497,18497,18497,18497,ZnCo3,45
18498,18498,18498,18498,18498,18498,18498,18498,18498,18498,18498,18498,Mg4P6Rh7,50
18499,18499,18499,18499,18499,18499,18499,18499,18499,18499,18499,18499,ZrBeIr4,35
18500,18500,18500,18500,18500,18500,18500,18500,18500,18500,18500,18500,Ba2LaV,50
18501,18501,18501,18501,18501,18501,18501,18501,18501,18501,18501,18501,TaIr,85
18502,18502,18502,18502,18502,18502,18502,18502,18502,18502,18502,18502,Zr2Bi2O7,30
18503,18503,18503,18503,18503,18503,18503,18503,18503,18503,18503,18503,CaZrN2,30
18504,18504,18504,18504,18504,18504,18504,18504,18504,18504,18504,18504,AcF3,20
18505,18505,18505,18505,18505,18505,18505,18505,18505,18505,18505,18505,TiCl4,30
18506,18506,18506,18506,18506,18506,18506,18506,18506,18506,18506,18506,B2CCl2,25
18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,18507,Ba3Pr,55
18508,18508,18508,18508,18508,18508,18508,18508,18508,18508,18508,18508,NdAlAg2,75
18509,18509,18509,18509,18509,18509,18509,18509,18509,18509,18509,18509,Re2AsPd,60
18510,18510,18510,18510,18510,18510,18510,18510,18510,18510,18510,18510,Y3Ir,50
18511,18511,18511,18511,18511,18511,18511,18511,18511,18511,18511,18511,SrCeI4,30
18512,18512,18512,18512,18512,18512,18512,18512,18512,18512,18512,18512,CIF2,20
18513,18513,18513,18513,18513,18513,18513,18513,18513,18513,18513,18513,Nd3CuSiSe7,35
18514,18514,18514,18514,18514,18514,18514,18514,18514,18514,18514,18514,SrOF,25
18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,Mg2BeFe,40
18516,18516,18516,18516,18516,18516,18516,18516,18516,18516,18516,18516,LuInPt,70
18517,18517,18517,18517,18517,18517,18517,18517,18517,18517,18517,18517,Li3VB2O6,20
18518,18518,18518,18518,18518,18518,18518,18518,18518,18518,18518,18518,Ti4H3Pd2,60
18519,18519,18519,18519,18519,18519,18519,18519,18519,18519,18519,18519,CaTi2O5,25
18520,18520,18520,18520,18520,18520,18520,18520,18520,18520,18520,18520,Ba4SiHg,65
18521,18521,18521,18521,18521,18521,18521,18521,18521,18521,18521,18521,Ba2H6Os,25
18522,18522,18522,18522,18522,18522,18522,18522,18522,18522,18522,18522,K2NaGaF6,20
18523,18523,18523,18523,18523,18523,18523,18523,18523,18523,18523,18523,AlCrO3,60
18524,18524,18524,18524,18524,18524,18524,18524,18524,18524,18524,18524,LaInAg2,40
18525,18525,18525,18525,18525,18525,18525,18525,18525,18525,18525,18525,Sr3SiO,55
18526,18526,18526,18526,18526,18526,18526,18526,18526,18526,18526,18526,K3B12H12I,25
18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,AlBMo,60
18528,18528,18528,18528,18528,18528,18528,18528,18528,18528,18528,18528,Rb2VCl6,30
18529,18529,18529,18529,18529,18529,18529,18529,18529,18529,18529,18529,BaRhF6,25
18530,18530,18530,18530,18530,18530,18530,18530,18530,18530,18530,18530,YClO,45
18531,18531,18531,18531,18531,18531,18531,18531,18531,18531,18531,18531,HoBi2BrO4,30
18532,18532,18532,18532,18532,18532,18532,18532,18532,18532,18532,18532,PrInCu,35
18533,18533,18533,18533,18533,18533,18533,18533,18533,18533,18533,18533,Zn3Sn2O7,30
18534,18534,18534,18534,18534,18534,18534,18534,18534,18534,18534,18534,Co3BPO7,30
18535,18535,18535,18535,18535,18535,18535,18535,18535,18535,18535,18535,Na5Br4Cl,20
18536,18536,18536,18536,18536,18536,18536,18536,18536,18536,18536,18536,TaCo3,60
18537,18537,18537,18537,18537,18537,18537,18537,18537,18537,18537,18537,Ti3N2,30
18538,18538,18538,18538,18538,18538,18538,18538,18538,18538,18538,18538,CaV2O5,35
18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,18539,NaCN,20
18540,18540,18540,18540,18540,18540,18540,18540,18540,18540,18540,18540,Rb4I2O,20
18541,18541,18541,18541,18541,18541,18541,18541,18541,18541,18541,18541,TaF3,45
18542,18542,18542,18542,18542,18542,18542,18542,18542,18542,18542,18542,TiI2,25
18543,18543,18543,18543,18543,18543,18543,18543,18543,18543,18543,18543,Er2Ni3B6,50
18544,18544,18544,18544,18544,18544,18544,18544,18544,18544,18544,18544,MgBe2Re,85
18545,18545,18545,18545,18545,18545,18545,18545,18545,18545,18545,18545,NdTl,75
18546,18546,18546,18546,18546,18546,18546,18546,18546,18546,18546,18546,NaLi2PO4,25
18547,18547,18547,18547,18547,18547,18547,18547,18547,18547,18547,18547,CrSe2,60
18548,18548,18548,18548,18548,18548,18548,18548,18548,18548,18548,18548,InSeBr,50
18549,18549,18549,18549,18549,18549,18549,18549,18549,18549,18549,18549,SiTc2W,50
18550,18550,18550,18550,18550,18550,18550,18550,18550,18550,18550,18550,TlPS2,60
18551,18551,18551,18551,18551,18551,18551,18551,18551,18551,18551,18551,CaBH,45
18552,18552,18552,18552,18552,18552,18552,18552,18552,18552,18552,18552,SrAl2Pd,65
18553,18553,18553,18553,18553,18553,18553,18553,18553,18553,18553,18553,TbH3O3,20
18554,18554,18554,18554,18554,18554,18554,18554,18554,18554,18554,18554,Ba4SnMo,95
18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,18555,Ca2GaCu2,90
18556,18556,18556,18556,18556,18556,18556,18556,18556,18556,18556,18556,Tl2Ru2O7,45
18557,18557,18557,18557,18557,18557,18557,18557,18557,18557,18557,18557,MgBr2N6,30
18558,18558,18558,18558,18558,18558,18558,18558,18558,18558,18558,18558,HS,90
18559,18559,18559,18559,18559,18559,18559,18559,18559,18559,18559,18559,Sc2CdOs,35
18560,18560,18560,18560,18560,18560,18560,18560,18560,18560,18560,18560,Rb2YInCl6,30
18561,18561,18561,18561,18561,18561,18561,18561,18561,18561,18561,18561,SbAsO3,30
18562,18562,18562,18562,18562,18562,18562,18562,18562,18562,18562,18562,Li2InSi,55
18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,18563,TiMnN2,30
18564,18564,18564,18564,18564,18564,18564,18564,18564,18564,18564,18564,CoAsSe,50
18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,18565,KBe2Fe,30
18566,18566,18566,18566,18566,18566,18566,18566,18566,18566,18566,18566,AgBr,30
18567,18567,18567,18567,18567,18567,18567,18567,18567,18567,18567,18567,Sm5Sn3,35
18568,18568,18568,18568,18568,18568,18568,18568,18568,18568,18568,18568,CeRhC2,35
18569,18569,18569,18569,18569,18569,18569,18569,18569,18569,18569,18569,LiCaMg2,55
18570,18570,18570,18570,18570,18570,18570,18570,18570,18570,18570,18570,LaRh,70
18571,18571,18571,18571,18571,18571,18571,18571,18571,18571,18571,18571,Mn2BrO3,25
18572,18572,18572,18572,18572,18572,18572,18572,18572,18572,18572,18572,DyMnGe,35
18573,18573,18573,18573,18573,18573,18573,18573,18573,18573,18573,18573,NdFeGe,35
18574,18574,18574,18574,18574,18574,18574,18574,18574,18574,18574,18574,Ca2FeSbO6,55
18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,18575,ZnCr2N2,60
18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,18576,CoPO4,30
18577,18577,18577,18577,18577,18577,18577,18577,18577,18577,18577,18577,CeAlIr,60
18578,18578,18578,18578,18578,18578,18578,18578,18578,18578,18578,18578,Ca3MnZnO6,25
18579,18579,18579,18579,18579,18579,18579,18579,18579,18579,18579,18579,DyGePt,65
18580,18580,18580,18580,18580,18580,18580,18580,18580,18580,18580,18580,KSr3,80
18581,18581,18581,18581,18581,18581,18581,18581,18581,18581,18581,18581,Er3InN,45
18582,18582,18582,18582,18582,18582,18582,18582,18582,18582,18582,18582,Dy2AlGe2,60
18583,18583,18583,18583,18583,18583,18583,18583,18583,18583,18583,18583,CaH12Br2O6,25
18584,18584,18584,18584,18584,18584,18584,18584,18584,18584,18584,18584,GaAsRh4,40
18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,18585,Li4CoTeO6,20
18586,18586,18586,18586,18586,18586,18586,18586,18586,18586,18586,18586,Li2BF5,15
18587,18587,18587,18587,18587,18587,18587,18587,18587,18587,18587,18587,Ba4MnFe,45
18588,18588,18588,18588,18588,18588,18588,18588,18588,18588,18588,18588,Sr2CeO4,25
18589,18589,18589,18589,18589,18589,18589,18589,18589,18589,18589,18589,Li5Ti6FeO16,30
18590,18590,18590,18590,18590,18590,18590,18590,18590,18590,18590,18590,CrIrRu,45
18591,18591,18591,18591,18591,18591,18591,18591,18591,18591,18591,18591,SrCuSF,35
18592,18592,18592,18592,18592,18592,18592,18592,18592,18592,18592,18592,Tm2MgAl,70
18593,18593,18593,18593,18593,18593,18593,18593,18593,18593,18593,18593,BaBeO,50
18594,18594,18594,18594,18594,18594,18594,18594,18594,18594,18594,18594,DyN3O10,30
18595,18595,18595,18595,18595,18595,18595,18595,18595,18595,18595,18595,Sm2PdRh,65
18596,18596,18596,18596,18596,18596,18596,18596,18596,18596,18596,18596,CeBO3,25
18597,18597,18597,18597,18597,18597,18597,18597,18597,18597,18597,18597,Tl2O,60
18598,18598,18598,18598,18598,18598,18598,18598,18598,18598,18598,18598,Li3V4SnO12,25
18599,18599,18599,18599,18599,18599,18599,18599,18599,18599,18599,18599,ArSn7,50
18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,18600,Na2CaP2O8,25
18601,18601,18601,18601,18601,18601,18601,18601,18601,18601,18601,18601,Sc3Os,45
18602,18602,18602,18602,18602,18602,18602,18602,18602,18602,18602,18602,InSn3Se4,40
18603,18603,18603,18603,18603,18603,18603,18603,18603,18603,18603,18603,K3Pt,45
18604,18604,18604,18604,18604,18604,18604,18604,18604,18604,18604,18604,Be2Ag,90
18605,18605,18605,18605,18605,18605,18605,18605,18605,18605,18605,18605,Tb3Cu4Sn4,35
18606,18606,18606,18606,18606,18606,18606,18606,18606,18606,18606,18606,CrAgSnS4,30
18607,18607,18607,18607,18607,18607,18607,18607,18607,18607,18607,18607,Al3Pt,80
18608,18608,18608,18608,18608,18608,18608,18608,18608,18608,18608,18608,Lu6MnSb2,40
18609,18609,18609,18609,18609,18609,18609,18609,18609,18609,18609,18609,CIN2,55
18610,18610,18610,18610,18610,18610,18610,18610,18610,18610,18610,18610,BaNi2Br,60
18611,18611,18611,18611,18611,18611,18611,18611,18611,18611,18611,18611,KCO2,20
18612,18612,18612,18612,18612,18612,18612,18612,18612,18612,18612,18612,CeN,40
18613,18613,18613,18613,18613,18613,18613,18613,18613,18613,18613,18613,ZrAl2Si,45
18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,18614,BaSrCa2,70
18615,18615,18615,18615,18615,18615,18615,18615,18615,18615,18615,18615,RbZnSb,55
18616,18616,18616,18616,18616,18616,18616,18616,18616,18616,18616,18616,ZnAsIr2,50
18617,18617,18617,18617,18617,18617,18617,18617,18617,18617,18617,18617,SrCo2N2,65
18618,18618,18618,18618,18618,18618,18618,18618,18618,18618,18618,18618,K3PS4,30
18619,18619,18619,18619,18619,18619,18619,18619,18619,18619,18619,18619,ZnSn7,60
18620,18620,18620,18620,18620,18620,18620,18620,18620,18620,18620,18620,Zr6Ga2Fe,60
18621,18621,18621,18621,18621,18621,18621,18621,18621,18621,18621,18621,HoErHg2,85
18622,18622,18622,18622,18622,18622,18622,18622,18622,18622,18622,18622,Na5SiAs3,40
18623,18623,18623,18623,18623,18623,18623,18623,18623,18623,18623,18623,PrBS3,30
18624,18624,18624,18624,18624,18624,18624,18624,18624,18624,18624,18624,Ho6CoTe2,75
18625,18625,18625,18625,18625,18625,18625,18625,18625,18625,18625,18625,K2ZrF6,20
18626,18626,18626,18626,18626,18626,18626,18626,18626,18626,18626,18626,Y4Ga12Pt,110
18627,18627,18627,18627,18627,18627,18627,18627,18627,18627,18627,18627,YbSb2S4,35
18628,18628,18628,18628,18628,18628,18628,18628,18628,18628,18628,18628,La2ZnGa,55
18629,18629,18629,18629,18629,18629,18629,18629,18629,18629,18629,18629,TbLuIn2,85
18630,18630,18630,18630,18630,18630,18630,18630,18630,18630,18630,18630,MgBe2Te,85
18631,18631,18631,18631,18631,18631,18631,18631,18631,18631,18631,18631,HfAu4,70
18632,18632,18632,18632,18632,18632,18632,18632,18632,18632,18632,18632,ZnSnAs2,45
18633,18633,18633,18633,18633,18633,18633,18633,18633,18633,18633,18633,Na3Eu2Ge2Se6,70
18634,18634,18634,18634,18634,18634,18634,18634,18634,18634,18634,18634,KAuS,25
18635,18635,18635,18635,18635,18635,18635,18635,18635,18635,18635,18635,Mn4BeSb,60
18636,18636,18636,18636,18636,18636,18636,18636,18636,18636,18636,18636,YbPtO3,85
18637,18637,18637,18637,18637,18637,18637,18637,18637,18637,18637,18637,LaNi2Sn2,50
18638,18638,18638,18638,18638,18638,18638,18638,18638,18638,18638,18638,KCdN3O6,35
18639,18639,18639,18639,18639,18639,18639,18639,18639,18639,18639,18639,TbZrSb,70
18640,18640,18640,18640,18640,18640,18640,18640,18640,18640,18640,18640,Na2SnTeO6,25
18641,18641,18641,18641,18641,18641,18641,18641,18641,18641,18641,18641,Pt3Au,60
18642,18642,18642,18642,18642,18642,18642,18642,18642,18642,18642,18642,LiCa2Hg,75
18643,18643,18643,18643,18643,18643,18643,18643,18643,18643,18643,18643,RbSbF,50
18644,18644,18644,18644,18644,18644,18644,18644,18644,18644,18644,18644,Na2LiYCl6,25
18645,18645,18645,18645,18645,18645,18645,18645,18645,18645,18645,18645,TaAg3,55
18646,18646,18646,18646,18646,18646,18646,18646,18646,18646,18646,18646,SrPt3,60
18647,18647,18647,18647,18647,18647,18647,18647,18647,18647,18647,18647,Hf2Al3Ni,30
18648,18648,18648,18648,18648,18648,18648,18648,18648,18648,18648,18648,Ti3NbO8,50
18649,18649,18649,18649,18649,18649,18649,18649,18649,18649,18649,18649,KBe2Rh,55
18650,18650,18650,18650,18650,18650,18650,18650,18650,18650,18650,18650,Li2FeP2S6,25
18651,18651,18651,18651,18651,18651,18651,18651,18651,18651,18651,18651,CaMg3Si4O12,25
18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,18652,YBr3,30
18653,18653,18653,18653,18653,18653,18653,18653,18653,18653,18653,18653,TlGa3,55
18654,18654,18654,18654,18654,18654,18654,18654,18654,18654,18654,18654,YZn3,55
18655,18655,18655,18655,18655,18655,18655,18655,18655,18655,18655,18655,Na2LiLuCl6,30
18656,18656,18656,18656,18656,18656,18656,18656,18656,18656,18656,18656,Ce3Te4,25
18657,18657,18657,18657,18657,18657,18657,18657,18657,18657,18657,18657,Na2GaCuF6,30
18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,18658,SrBe2V,50
18659,18659,18659,18659,18659,18659,18659,18659,18659,18659,18659,18659,BeSiP,85
18660,18660,18660,18660,18660,18660,18660,18660,18660,18660,18660,18660,Li2MnC2O6,20
18661,18661,18661,18661,18661,18661,18661,18661,18661,18661,18661,18661,BeBiRu2,65
18662,18662,18662,18662,18662,18662,18662,18662,18662,18662,18662,18662,Li3UO4,45
18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,18663,YGa2Ir2,35
18664,18664,18664,18664,18664,18664,18664,18664,18664,18664,18664,18664,ErGa2Cu3,35
18665,18665,18665,18665,18665,18665,18665,18665,18665,18665,18665,18665,ZrCoBi,30
18666,18666,18666,18666,18666,18666,18666,18666,18666,18666,18666,18666,Hg3SO6,30
18667,18667,18667,18667,18667,18667,18667,18667,18667,18667,18667,18667,LaBeBi2,75
18668,18668,18668,18668,18668,18668,18668,18668,18668,18668,18668,18668,ScCdCu2,60
18669,18669,18669,18669,18669,18669,18669,18669,18669,18669,18669,18669,Mg6TiNb,75
18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,18670,Na10SrSn12,40
18671,18671,18671,18671,18671,18671,18671,18671,18671,18671,18671,18671,K3Ta3B2O12,25
18672,18672,18672,18672,18672,18672,18672,18672,18672,18672,18672,18672,K2H4Pt,20
18673,18673,18673,18673,18673,18673,18673,18673,18673,18673,18673,18673,K2RbAuBr6,35
18674,18674,18674,18674,18674,18674,18674,18674,18674,18674,18674,18674,Sc2BeSb,40
18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,18675,LiZr2Os,50
18676,18676,18676,18676,18676,18676,18676,18676,18676,18676,18676,18676,NaCo2Mo2O10,30
18677,18677,18677,18677,18677,18677,18677,18677,18677,18677,18677,18677,Ag3I,55
18678,18678,18678,18678,18678,18678,18678,18678,18678,18678,18678,18678,TbV,40
18679,18679,18679,18679,18679,18679,18679,18679,18679,18679,18679,18679,NeW3,70
18680,18680,18680,18680,18680,18680,18680,18680,18680,18680,18680,18680,NdGe7,40
18681,18681,18681,18681,18681,18681,18681,18681,18681,18681,18681,18681,MnCrCu2S4,40
18682,18682,18682,18682,18682,18682,18682,18682,18682,18682,18682,18682,CoH2SO5,25
18683,18683,18683,18683,18683,18683,18683,18683,18683,18683,18683,18683,In2CuTe3Cl,35
18684,18684,18684,18684,18684,18684,18684,18684,18684,18684,18684,18684,Si2N,60
18685,18685,18685,18685,18685,18685,18685,18685,18685,18685,18685,18685,Zr5AgPb3,50
18686,18686,18686,18686,18686,18686,18686,18686,18686,18686,18686,18686,TaCu3,65
18687,18687,18687,18687,18687,18687,18687,18687,18687,18687,18687,18687,Y2HgRu,65
18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,18688,NbIO,50
18689,18689,18689,18689,18689,18689,18689,18689,18689,18689,18689,18689,CaBe2Co,60
18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,18690,Sr3B6Rh8,50
18691,18691,18691,18691,18691,18691,18691,18691,18691,18691,18691,18691,Rb2YInBr6,30
18692,18692,18692,18692,18692,18692,18692,18692,18692,18692,18692,18692,BaCuF4,35
18693,18693,18693,18693,18693,18693,18693,18693,18693,18693,18693,18693,HoBi5,60
18694,18694,18694,18694,18694,18694,18694,18694,18694,18694,18694,18694,EuMn2P2,40
18695,18695,18695,18695,18695,18695,18695,18695,18695,18695,18695,18695,CrB2Ru,40
18696,18696,18696,18696,18696,18696,18696,18696,18696,18696,18696,18696,Pr3UCl3O6,20
18697,18697,18697,18697,18697,18697,18697,18697,18697,18697,18697,18697,LuNi2B2C,45
18698,18698,18698,18698,18698,18698,18698,18698,18698,18698,18698,18698,V2SN2,40
18699,18699,18699,18699,18699,18699,18699,18699,18699,18699,18699,18699,PBr5,35
18700,18700,18700,18700,18700,18700,18700,18700,18700,18700,18700,18700,HPb3,75
18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,18701,LaZnAsO,40
18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,TlMo,60
18703,18703,18703,18703,18703,18703,18703,18703,18703,18703,18703,18703,InS2,105
18704,18704,18704,18704,18704,18704,18704,18704,18704,18704,18704,18704,BaPt2,50
18705,18705,18705,18705,18705,18705,18705,18705,18705,18705,18705,18705,Ba4PtRh,50
18706,18706,18706,18706,18706,18706,18706,18706,18706,18706,18706,18706,SrFeMoO5,20
18707,18707,18707,18707,18707,18707,18707,18707,18707,18707,18707,18707,Ba4HgPb,65
18708,18708,18708,18708,18708,18708,18708,18708,18708,18708,18708,18708,YbCe3,65
18709,18709,18709,18709,18709,18709,18709,18709,18709,18709,18709,18709,SrCd2Sb2,45
18710,18710,18710,18710,18710,18710,18710,18710,18710,18710,18710,18710,LiSbTe2WO12,25
18711,18711,18711,18711,18711,18711,18711,18711,18711,18711,18711,18711,BaV2CdO7,20
18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,18712,BeRuBr,30
18713,18713,18713,18713,18713,18713,18713,18713,18713,18713,18713,18713,Ca2LaSbO6,20
18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,18714,Mg7Zr,65
18715,18715,18715,18715,18715,18715,18715,18715,18715,18715,18715,18715,CoNiAs2,40
18716,18716,18716,18716,18716,18716,18716,18716,18716,18716,18716,18716,SrCa3Mn2O8,35
18717,18717,18717,18717,18717,18717,18717,18717,18717,18717,18717,18717,Ca5Ge6Pd6,60
18718,18718,18718,18718,18718,18718,18718,18718,18718,18718,18718,18718,LiSnO,55
18719,18719,18719,18719,18719,18719,18719,18719,18719,18719,18719,18719,Cr3Fe2O8,20
18720,18720,18720,18720,18720,18720,18720,18720,18720,18720,18720,18720,BaSnBr,65
18721,18721,18721,18721,18721,18721,18721,18721,18721,18721,18721,18721,Rb2MoI6O18,30
18722,18722,18722,18722,18722,18722,18722,18722,18722,18722,18722,18722,SrLiNiF6,45
18723,18723,18723,18723,18723,18723,18723,18723,18723,18723,18723,18723,KRb2TmCl6,25
18724,18724,18724,18724,18724,18724,18724,18724,18724,18724,18724,18724,XeF,25
18725,18725,18725,18725,18725,18725,18725,18725,18725,18725,18725,18725,HfAlCo2,30
18726,18726,18726,18726,18726,18726,18726,18726,18726,18726,18726,18726,Nd2Ge5Rh3,50
